,_id,comment,download,follow,name,num_score,score,tags,volume
1481,5c26ce2eb031602c92eaa57f,73,4.9万,119,校园助手,18,4.3,[],5.03M
1482,5c26ce2fb031602c92eaa580,96,4.9万,455,面馆表情,78,4.3,"['聊天', '表情', '搜索']",10.37M
1483,5c26ce31b031602c92eaa581,218,4.9万,1173,Tinted Statusbar-Substratum主题,33,4.7,['Substratum主题'],674.36K
1484,5c26ce32b031602c92eaa582,120,4.9万,1497,EmptyCleaner,120,4.6,"['清理优化', '空文件夹']",1.14M
1485,5c26ce33b031602c92eaa583,38,4.9万,144,小伴龙,22,4.2,"['童话', '诗词', '早教', '故事', '儿童']",88.76M
1486,5c26ce34b031602c92eaa584,161,4.9万,1759,嘀哩嘀哩,36,3.1,"['D站', '二次元', '动漫', '宅']",4.27M
1487,5c26ce35b031602c92eaa585,367,4.9万,3118,图痒,69,4.5,"['创意', 'Diy', '美图', '头像', '斗图', '涂鸦', 'logo', '表情', '海报', '平面设计', '菜单', '徽章', '名片', '海报', 'h5', 'ui', '贺卡', '明信片', '模板', '文字云', 'arkie', '简历', '抠图', '素材', '配图', '创客贴', '广告', '邀请函', '逼格', '图简', '一键生成', '阿几', '美颜', '装逼']",36.23M
1488,5c26ce36b031602c92eaa586,116,4.9万,763,涂书笔记,1055,1.8,"['笔记', 'ocr']",12.31M
1489,5c26ce37b031602c92eaa587,6,4.9万,16,乐蜂网,10,3.7,"['化妆品', '购物', 'b2c', '商城', '女性', '电商']",24.37M
1490,5c26ce39b031602c92eaa588,232,4.8万,4214,无障碍-Daemon,92,4.6,"['辅助服务', '无障碍', 'xposed']",2.01M
1491,5c26ce3ab031602c92eaa589,74,4.8万,1166,小木虫,130,4.2,"['专业', '学术', '研究', '讨论']",13.21M
1492,5c26ce3cb031602c92eaa58a,80,4.8万,414,鬼畜表情,77,3.4,"['表情', '恶搞', '斗图', '撕逼', '动图', '搞笑']",9.28M
1493,5c26ce3db031602c92eaa58b,21,4.8万,51,辣妈帮,18,3.4,"['育儿', '孕妇', '育儿知识', '育儿食谱', '备孕', '怀孕', '社交', '孕育', '父母学', '妈妈社区', '孕期百科', '育儿社区', '生男生女', '孕期']",39.62M
1494,5c26ce3eb031602c92eaa58c,127,4.8万,2040,拼图酱,165,4.5,"['拼图', '美图', '小清新']",22.36M
1495,5c26ce3fb031602c92eaa58d,181,4.8万,1197,CPU设置,34,4.2,"['CPU', '调频', '工具', '锁核']",36.00K
1496,5c26ce40b031602c92eaa58e,87,4.8万,282,一加录音机,29,4.0,['录音'],1.84M
1497,5c26ce42b031602c92eaa58f,474,4.8万,1003,WI输入法,143,4.1,"['输入法', 'IME', '国产']",13.53M
1498,5c26ce43b031602c92eaa590,18,4.8万,33,亲子相机,4,3.8,"['拍照', 'poco']",35.69M
1499,5c26ce46b031602c92eaa591,83,4.8万,341,新浪博客,101,3.4,"['博客', 'blog']",22.89M
1500,5c26ce47b031602c92eaa592,52,4.7万,562,钛媒体,37,4.1,"['新闻', '头条', '投资', '数据', '创业', '金融', '理财', '互联网', '阅读', '商务', '快报', '资讯', '观点', '科技', '媒体', '创新', '职业', '学习', '产品', '活动', '商业', '原创', '内容', '融资', '项目', '行业', '精英']",25.79M
1501,5c26ce48b031602c92eaa593,695,4.7万,2465,酷查,466,4.7,"['效率', '快速启动', 'T9', '应用搜索', '应用拨号', '裤衩', '酷安', '装机必备']",1.70M
1502,5c26ce49b031602c92eaa594,38,4.7万,94,PICOOC,49,4.1,"['步行', '卡路里', '目标', '计划']",48.97M
1503,5c26ce4ab031602c92eaa595,264,4.8万,3982,镜像工厂,102,4.6,"['rom', '刷机', 'boot', 'recovery', '移植']",2.98M
1504,5c26ce4bb031602c92eaa596,381,4.8万,708,粤语U学院,197,4.2,"['粤语', '广东话', '白话']",28.16M
1505,5c26ce4db031602c92eaa597,183,4.8万,2912,词根词缀记忆字典,222,4.7,['英语'],23.08M
1506,5c26ce4eb031602c92eaa598,284,4.8万,1632,Flow,232,4.6,"['悬浮', '浮动', '手势']",776.03K
1507,5c26ce50b031602c92eaa599,206,4.8万,1051,喵特,194,3.3,"['漫展', '动漫', '同人', '周边', 'ACG', '展会', '二次元', '活动', '演唱会', 'live', 'cosplay', 'cos']",18.50M
1508,5c26ce52b031602c92eaa59a,40,4.7万,202,摩擦,31,3.4,[],33.57M
1509,5c26ce53b031602c92eaa59b,46,4.7万,502,扇贝口语,42,4.5,"['英语', '口语', '课程', '课堂']",54.91M
1510,5c26ce54b031602c92eaa59c,307,4.7万,1775,WeiboXposed,71,4.6,"['xposed', '微博']",755.57K
1511,5c26ce56b031602c92eaa59d,302,4.7万,3251,氡·OpenGApps,103,4.6,"['GApps', '谷歌服务', '酷友作品']",2.50M
1512,5c26ce57b031602c92eaa59e,103,4.7万,118,鹏淘,70,2.7,"['公交卡', '深圳通']",35.68M
1513,5c26ce58b031602c92eaa59f,80,4.7万,29,腾讯微博HD,23,3.2,"['腾讯', '微博']",8.10M
1514,5c26ce59b031602c92eaa5a0,192,4.7万,1157,普通话学习,198,4.5,"['汉语', '拼音', '普通话', '口语']",51.62M
1515,5c26ce5bb031602c92eaa5a1,991,4.7万,3150,开源课程表,159,4.3,"['高校', '课程表', '图书馆', '教务网', '大学', '开源', '酷友作品']",3.43M
1516,5c26ce5cb031602c92eaa5a2,53,4.7万,1100,微软 Hyperlapse 移动版,73,4.5,"['视频', '录制', '加速', '快放', '稳定']",17.03M
1517,5c26ce5db031602c92eaa5a3,141,4.7万,1815,LED显示屏,212,4.7,"['LED', 'LED字幕', 'LED显示屏']",4.81M
1518,5c26ce5fb031602c92eaa5a4,94,4.7万,1718,看应用,56,4.7,['应用图片'],3.39M
1519,5c26ce61b031602c92eaa5a5,196,4.6万,1028,录屏助手·重制版（免ROOT高清录屏）,71,4.2,"['录屏', '屏幕录制']",2.52M
1520,5c26ce62b031602c92eaa5a6,432,4.6万,2482,Unicode,146,4.7,"['开发', '程序员', 'Unicode', '酷友作品']",1.73M
1521,5c26ce63b031602c92eaa5a7,22,4.6万,40,宜停车,11,3.3,['停车'],9.88M
1522,5c26ce65b031602c92eaa5a8,139,4.6万,1082,小熊录屏,76,4.1,"['录屏', '录像', '截图', '截屏']",11.59M
1523,5c26ce66b031602c92eaa5a9,233,4.6万,258,微桌面（智能语音主题壁纸美化锁屏）,416,2.1,"['启动器', 'launcher']",13.69M
1524,5c26ce67b031602c92eaa5aa,79,4.6万,97,微米浏览器,135,3.1,"['浏览器', '上网', '新闻资讯']",16.43M
1525,5c26ce68b031602c92eaa5ab,71,4.6万,120,猫扑,18,4.1,"['猫扑', 'mop', '恶搞']",12.14M
1526,5c26ce6ab031602c92eaa5ac,39,4.6万,266,安全令国内版,19,3.9,"['暴雪', '战网', 'Blizzard']",12.23M
1527,5c26ce6bb031602c92eaa5ad,68,4.6万,630,有道精品课,88,4.4,"['有道', '网易', '慕课', '公开课', '在线学习']",97.89M
1528,5c26ce6db031602c92eaa5ae,42,4.6万,399,斗图神器,14,3.7,"['斗图', '搞笑', '暴走漫画', '表情', '制作']",12.43M
1529,5c26ce6fb031602c92eaa5af,361,4.6万,3839,码字风云,116,4.7,"['写作', '小说', '码字', '效率办公']",6.80M
1530,5c26ce70b031602c92eaa5b0,170,4.5万,898,淘宝特价版,38,3.6,[],20.64M
1531,5c26ce72b031602c92eaa5b1,390,4.5万,1451,【停更】LP图标包 评论区传送门,135,4.7,"['图标包', '质感', 'MD', '美化']",13.94M
1532,5c26ce73b031602c92eaa5b2,25,4.5万,225,TripAdvisor猫途鹰,19,4.0,"['国外旅游', '真实点评', '猫头鹰']",52.77M
1533,5c26ce75b031602c92eaa5b3,122,4.5万,1492,小Q画笔,158,4.4,"['图片处理', '涂鸦', 'ps', '标注']",2.26M
1534,5c26ce76b031602c92eaa5b4,154,4.5万,1059,Zine,97,3.2,['微博'],54.54M
1535,5c26ce77b031602c92eaa5b5,193,4.5万,658,无ROOT易截屏,122,3.7,"['截屏', '实用工具', '截图', '无Root']",4.47M
1536,5c26ce78b031602c92eaa5b6,207,4.5万,1145,贝壳单词,167,4.1,"['单词', '英语', '外语']",6.07M
1537,5c26ce7ab031602c92eaa5b7,119,4.5万,252,一加卡券,44,3.1,[],4.11M
1538,5c26ce7bb031602c92eaa5b8,88,4.6万,896,Google Play服务设置,53,4.7,"['Google', 'GooglePlay', 'GooglePlay服务设置', '设置']",10.89K
1539,5c26ce7eb031602c92eaa5b9,143,4.5万,211,百度帐号管家,617,1.8,"['百度', '账号', '安全']",3.57M
1540,5c26ce7fb031602c92eaa5ba,128,4.4万,161,搜狗搜索,48,2.6,"['搜索', '新闻']",24.26M
1541,5c26ce80b031602c92eaa5bb,613,4.5万,1273,Treble Check,38,4.7,[],2.14M
1542,5c26ce82b031602c92eaa5bc,45,4.5万,71,华硕天气,63,3.3,['天气'],20.98M
1543,5c26ce83b031602c92eaa5bd,15,4.5万,55,驴妈妈旅游-门票.酒店.自由行.团购,22,3.2,['旅游'],30.21M
1544,5c26ce84b031602c92eaa5be,115,4.5万,633,英语趣配音,72,4.0,"['英语', '社区', '英文', '配音']",74.98M
1545,5c26ce85b031602c92eaa5bf,548,4.5万,129,芝士超人,27,3.0,['娱乐'],91.69M
1546,5c26ce86b031602c92eaa5c0,152,4.5万,3133,3DBody,82,4.7,"['医学', '解剖', '人体', '医生']",293.15M
1547,5c26ce88b031602c92eaa5c1,306,4.5万,2578,伪装电量,71,4.6,"['xposed', '电池', '电量', '伪装']",34.09K
1548,5c26ce89b031602c92eaa5c2,18,4.5万,255,Agoda安可达,19,4.2,"['酒店', '住宿', '订房']",60.82M
1549,5c26ce8bb031602c92eaa5c3,119,4.4万,558,CPU-Z中文版,13,4.0,[],1.32M
1550,5c26ce8db031602c92eaa5c4,98,4.3万,583,小鹿情感先生,65,2.1,"['恋爱', '脱单', '技巧']",19.38M
1551,5c26ce8eb031602c92eaa5c5,50,4.4万,53,安卓桌面,18,3.5,"['launcher', '桌面']",14.90M
1552,5c26ce8fb031602c92eaa5c6,36,4.4万,151,华硕文件管理器,53,3.9,"['ASUS', '华硕', '文件管理器']",17.66M
1553,5c26ce90b031602c92eaa5c7,158,4.4万,1533,清清理,77,4.6,"['清理优化', '清理', '垃圾', '老人']",2.05M
1554,5c26ce92b031602c92eaa5c8,47,4.4万,378,必要,20,3.6,"['奢侈品', '折扣']",50.98M
1555,5c26ce93b031602c92eaa5c9,116,4.4万,215,nubia社区,40,3.0,"['社区', '努比亚']",9.74M
1556,5c26ce94b031602c92eaa5ca,21,4.4万,81,违章查询助手,18,3.6,['违章'],12.10M
1557,5c26ce96b031602c92eaa5cb,658,4.4万,2034,微信群消息助手（WechatChatRoomHelper）,42,4.6,['xposed'],3.89M
1558,5c26ce97b031602c92eaa5cc,74,4.4万,199,春雨计步器,42,3.3,"['健康', '锻炼', '跑步', '记录', '计步']",6.48M
1559,5c26ce98b031602c92eaa5cd,337,4.4万,513,转移到 iOS,1027,1.8,"['苹果', '数据', '移动']",2.34M
1560,5c26ce9bb031602c92eaa5ce,46,4.3万,420,香哈菜谱,57,4.3,"['食谱', '菜谱', '做菜', '下厨']",27.73M
1561,5c26ce9cb031602c92eaa5cf,86,4.3万,261,极加速,146,2.6,['清理优化'],11.12M
1562,5c26ce9eb031602c92eaa5d0,70,4.3万,225,优酷VR,140,3.9,"['VR视频', '优酷']",58.26M
1563,5c26ce9fb031602c92eaa5d1,198,4.3万,1194,NFC模拟器,15,3.9,[],2.84M
1564,5c26cea0b031602c92eaa5d2,94,4.3万,88,乐桌面HD,136,2.4,"['launcher', '启动器', '桌面']",7.45M
1565,5c26cea1b031602c92eaa5d3,212,4.3万,451,Opera browser,79,3.9,"['浏览器', 'rss']",30.98M
1566,5c26cea2b031602c92eaa5d4,174,4.3万,213,我的iPhone X,18,3.5,[],2.30M
1567,5c26cea3b031602c92eaa5d5,46,4.3万,509,美篇,54,3.9,"['微信', '专题', '订阅号']",45.65M
1568,5c26cea5b031602c92eaa5d6,80,4.3万,163,Garmin Connect Mobile,21,4.0,"['码表', '户外', '佳明']",75.71M
1569,5c26cea6b031602c92eaa5d7,546,4.3万,3071,给未来写封信 - 时光邮局,1335,4.8,[],10.87M
1570,5c26cea7b031602c92eaa5d8,81,4.3万,254,Y2002电音,124,3.6,"['播放', 'DJ', '播放器']",14.16M
1571,5c26cea8b031602c92eaa5d9,98,4.3万,800,BambooPlayer,71,4.5,"['视频', '播放器']",17.66M
1572,5c26cea9b031602c92eaa5da,47,4.3万,74,luckincoffee,20,3.6,['生活'],16.60M
1573,5c26ceabb031602c92eaa5db,43,4.3万,72,首汽约车,16,3.4,"['专车', '出行', '打车', '租车']",50.55M
1574,5c26ceacb031602c92eaa5dc,458,4.3万,6333,日本の伝統色,231,4.7,"['取色板', '日本', '颜色']",936.27K
1575,5c26ceaeb031602c92eaa5dd,749,4.3万,3626,Java模拟器,110,4.7,[],2.01M
1576,5c26ceaeb031602c92eaa5de,108,4.3万,337,动动计步器,185,4.5,"['健康', '计步', '运动', '跑步']",34.96M
1577,5c26ceafb031602c92eaa5df,175,4.3万,2011,计算器 - 第二空间伪装版,190,4.7,[],8.87M
1578,5c26ceb1b031602c92eaa5e0,487,4.3万,5288,ADB工具安装器,55,4.6,"['adb', 'fastboot', '刷机', 'root', '调试', 'debug', 'flash', 'boot', 'recovery']",3.32M
1579,5c26ceb3b031602c92eaa5e1,123,4.3万,668,埋堆堆,47,4.5,"['TVB', '港剧']",32.69M
1580,5c26ceb4b031602c92eaa5e2,65,4.2万,105,GGBook看书小说软件,21,3.9,"['3g门户', '电子书', 'RSS', '阅读器']",7.90M
1581,5c26ceb5b031602c92eaa5e3,724,4.2万,3038,3个目标 - 最美习惯打卡,248,4.4,"['目标', '打卡', '习惯', '时间管理', '记录']",5.29M
1582,5c26ceb7b031602c92eaa5e4,147,4.2万,836,Opera Max,118,4.2,"['Opera', '流量管理', '省流量']",16.66M
1583,5c26ceb8b031602c92eaa5e5,278,4.2万,543,ANT桌面:ANTLauncher,163,4.1,"['简洁', '快速', '日历']",1.90M
1584,5c26ceb9b031602c92eaa5e6,47,4.2万,134,阿里TV助手,58,2.2,"['电视', '遥控', '视频', '阿里']",19.93M
1585,5c26cebab031602c92eaa5e7,35,4.2万,89,APUS手电筒,48,3.1,"['手电筒', '照明']",2.92M
1586,5c26cebbb031602c92eaa5e8,441,4.2万,2847,火龙果图标包 Pitaya IconPack,205,4.7,"['图标', '图标包', '酷友作品']",7.95M
1587,5c26cebcb031602c92eaa5e9,32,4.2万,720,Finger,20,3.4,"['音乐', '吉他']",59.92M
1588,5c26cebdb031602c92eaa5ea,126,4.2万,1727,思维导图,69,4.2,"['思维导图', '头脑风暴', '流程图', '脑图']",3.95M
1589,5c26cebfb031602c92eaa5eb,101,4.2万,183,DJIGO4,14,3.9,"['无人机', '大疆']",229.05M
1590,5c26cec2b031602c92eaa5ec,149,4.1万,1163,古诗文网,173,4.7,"['诗词', '古典', '文化', '古诗']",8.69M
1591,5c26cec3b031602c92eaa5ed,592,4.1万,1148,MOO音乐,244,4.0,[],22.93M
1592,5c26cec4b031602c92eaa5ee,178,4.1万,980,一罐,183,4.2,[],34.79M
1593,5c26cec5b031602c92eaa5ef,137,4.1万,499,视频头条,472,4.6,"['视频', '头条', '快播']",16.19M
1594,5c26cec6b031602c92eaa5f0,64,4.1万,747,TeamViewer QuickSupport,21,4.3,"['支持', '远程控制', '协助']",13.03M
1595,5c26cec7b031602c92eaa5f1,114,4.1万,348,小红伞安全,51,3.8,"['小红伞', '安全防护', '手机安全']",14.43M
1596,5c26cec9b031602c92eaa5f2,45,4.1万,516,备份助手,28,4.4,"['分享', '文件', '传输', '聊天', '游戏']",10.59M
1597,5c26cecab031602c92eaa5f3,41,4.1万,315,配音秀,25,3.8,"['配音', '视频', '社交']",69.25M
1598,5c26cecab031602c92eaa5f4,31,4.1万,37,云南移动手机营业厅,18,3.5,"['营业厅', '生活服务', '移动', '业务', '手机']",50.43M
1599,5c26cecbb031602c92eaa5f5,104,4.2万,753,有道语文达人,148,4.5,"['字典', '词典', '辞典']",23.71M
1600,5c26ceceb031602c92eaa5f6,97,4.0万,231,通知栏Home键:My Home Button,30,4.6,"['实用', '工具', '按键']",1.54M
1601,5c26cecfb031602c92eaa5f7,354,4.0万,1465,全能计算器,180,4.3,"['计算器', '汇率换算', '房贷计算', '五险一金', '亲戚计算', '单位换算', '日期', '进制']",3.62M
1602,5c26ced0b031602c92eaa5f8,92,4.0万,439,蚂蚁浏览器,124,3.6,['浏览器'],28.85M
1603,5c26ced1b031602c92eaa5f9,74,4.1万,320,爽哥英语,41,3.1,"['英语', '外语', '语言']",26.46M
1604,5c26ced2b031602c92eaa5fa,397,4.1万,1385,吃掉内存,84,4.4,"['内存', '冻结']",3.91M
1605,5c26ced3b031602c92eaa5fb,611,4.1万,1834,印记云笔记,299,4.6,"['笔记', '记录', '日记', '记事', 'note', '便签', '备忘', '游记', '手账', '清单', '日志', '记事本', '随手记', '语音', '日历', '相册', '记账', '日程表']",9.37M
1606,5c26ced5b031602c92eaa5fc,29,4.1万,353,云脉文档识别,19,3.8,"['ocr', '文档识别']",18.14M
1607,5c26ced6b031602c92eaa5fd,12,4.1万,47,一嗨租车,13,3.6,"['出租车', '接送', '租赁']",42.68M
1608,5c26ced8b031602c92eaa5fe,183,4.1万,1076,百词斩词典,618,4.7,"['词典', '英语', '英文']",19.17M
1609,5c26ced9b031602c92eaa5ff,66,4.1万,83,Android上网管家,27,3.6,"['流量', '网络监控']",1.12M
1610,5c26cedcb031602c92eaa600,326,4.0万,1656,LoveLive桌面,308,3.9,"['桌面', '美化手机', '动漫', 'LoveLive']",12.55M
1611,5c26ceddb031602c92eaa601,184,4.0万,369,DJIGO,42,3.9,"['无人机', '大疆']",148.18M
1612,5c26cedeb031602c92eaa602,102,4.0万,985,妙笔生花:SketchBook for Galaxy,46,4.6,"['绘画', '画画', '画板', '漫画']",9.85M
1613,5c26cedfb031602c92eaa603,119,4.0万,1326,高级重启,29,4.5,"['重启', '高级重启', '快速重启']",0.99M
1614,5c26cee0b031602c92eaa604,118,4.0万,1186,噜咖VR播放器,33,4.0,"['VR', 'VR播放器', 'VR视频', '影音播放', '万能播放器', '全景']",60.87M
1615,5c26cee2b031602c92eaa605,66,4.0万,184,小米视频电话,83,3.2,"['视频', '电话', '视讯', '聊天']",33.45M
1616,5c26cee3b031602c92eaa606,244,4.0万,1518,Cutie,365,4.6,"['照片美化', '马赛克', '拍照', '美图']",43.38M
1617,5c26cee4b031602c92eaa607,149,4.0万,777,teambition,35,4.3,"['笔记', '效率', '文档', '办公', '效率', '即时通讯']",33.78M
1618,5c26cee5b031602c92eaa608,241,4.0万,2162,作文纸条,441,4.7,"['考试', '高考', '中考', '素材']",19.31M
1619,5c26cee8b031602c92eaa609,29,4.0万,1028,购物党-条码扫描比价促销,33,4.3,"['比价', '网购', '导购']",12.61M
1620,5c26cee9b031602c92eaa60a,119,3.9万,121,ZANK - 赞客,228,2.9,[],18.67M
1621,5c26ceeab031602c92eaa60b,118,3.9万,621,开小号,87,2.6,"['双开', '小号', '猎豹']",3.43M
1622,5c26ceecb031602c92eaa60c,589,4.0万,1664,荟萃浏览器,159,4.7,[],1.87M
1623,5c26ceedb031602c92eaa60d,37,4.0万,741,一席,27,4.2,"['演讲', '视频']",25.78M
1624,5c26ceeeb031602c92eaa60e,67,4.0万,450,尺子,22,4.1,[],1.55M
1625,5c26ceefb031602c92eaa60f,147,4.0万,2550,Mathlab计算器,94,4.7,"['计算', '高级', '科学']",6.70M
1626,5c26cef0b031602c92eaa610,68,4.0万,231,C5GAME,24,3.5,[],14.98M
1627,5c26cef1b031602c92eaa611,229,4.0万,1674,NoShadow图标包,93,4.7,"['图标', '无阴影', '扁平']",5.84M
1628,5c26cef2b031602c92eaa612,372,4.0万,4218,新机表,64,4.7,['时钟'],2.91M
1629,5c26cef5b031602c92eaa613,557,3.9万,951,阅读星Pro,266,4.1,"['阅读器', '电子书']",8.65M
1630,5c26cef6b031602c92eaa614,50,3.9万,232,Tersus 2.0,29,4.5,"['主题', '图标']",17.86M
1631,5c26cef8b031602c92eaa615,80,3.9万,157,猎豹备份大师,227,2.6,"['备份', '猎豹', '云端']",5.36M
1632,5c26cef9b031602c92eaa616,133,3.9万,632,洋葱数学,88,4.4,"['数学', '教学', '动画']",70.52M
1633,5c26cefbb031602c92eaa617,198,3.9万,382,Moto相机,16,4.1,['拍照'],18.76M
1634,5c26cefcb031602c92eaa618,18,3.9万,58,艺龙酒店,17,3.3,"['酒店', '旅馆']",41.81M
1635,5c26cefdb031602c92eaa619,108,3.9万,215,微爱,57,4.0,"['情侣', '恋爱', '私密']",42.47M
1636,5c26cefeb031602c92eaa61a,94,3.9万,1516,萝卜书摘,65,4.0,"['书摘', '看书', '文艺', '朗读者', '读书笔记', '阅读笔记', '日记', '随笔']",15.23M
1637,5c26ceffb031602c92eaa61b,320,3.9万,2564,MUTA音乐,50,4.6,"['模拟养成', '虚拟女友', '偶像', '二次元']",36.28M
1638,5c26cf01b031602c92eaa61c,155,3.9万,852,弹弹Play,33,4.4,"['弹幕', '哔哩哔哩', 'Acfun', '吐槽网', '离线弹幕']",28.84M
1639,5c26cf03b031602c92eaa61d,43,3.9万,107,华硕浏览器:ASUS Browser,69,3.8,"['asus', '浏览器']",16.67M
1640,5c26cf04b031602c92eaa61e,403,3.8万,1447,VIPERFX--XDA代理开发版-不欢迎安智网的“一个人的冬季”,60,4.6,[],5.27M
1641,5c26cf05b031602c92eaa61f,203,3.8万,1358,索尼时钟小部件,58,4.7,[],357.20K
1642,5c26cf07b031602c92eaa620,34,3.8万,63,百度地图XL版,5,3.7,"['地图', '导航']",34.33M
1643,5c26cf08b031602c92eaa621,23,3.8万,79,新浪财经,27,3.4,['股票'],28.51M
1644,5c26cf0ab031602c92eaa622,434,3.8万,1409,账单助手,147,4.5,"['记账', '理财']",6.06M
1645,5c26cf0bb031602c92eaa623,87,3.8万,215,熊猫出行,96,3.0,['公交'],31.22M
1646,5c26cf0cb031602c92eaa624,270,3.9万,2654,Raven图标包,87,4.7,"['图标包', '酷友作品']",2.29M
1647,5c26cf0db031602c92eaa625,155,3.9万,2073,OpenHub for GitHub,117,4.7,"['github', '程序员', '开发']",3.62M
1648,5c26cf0fb031602c92eaa626,107,3.8万,256,DJ多多,118,2.2,"['非主流', '杀马特', 'DJ', '舞曲']",21.82M
1649,5c26cf11b031602c92eaa627,21,3.8万,337,全局透明屏幕,6,3.9,[],3.75M
1650,5c26cf12b031602c92eaa628,310,3.7万,1119,LP图标包 - 第一夫人,142,4.7,[],12.92M
1651,5c26cf13b031602c92eaa629,133,3.7万,604,火柴盒,64,3.8,"['文艺', '小资', '小清新']",25.80M
1652,5c26cf14b031602c92eaa62a,103,3.7万,362,Xbox,43,3.9,"['XBOX', 'One', '家用机', '娱乐系统']",45.92M
1653,5c26cf15b031602c92eaa62b,98,3.7万,1991,MAKA,47,4.3,['HTML5'],28.63M
1654,5c26cf17b031602c92eaa62c,9,3.8万,78,和讯财经,14,4.0,"['股票', '基金']",34.28M
1655,5c26cf18b031602c92eaa62d,33,3.8万,215,没得比,39,3.8,"['购买', '性价比']",27.55M
1656,5c26cf19b031602c92eaa62e,850,3.8万,1957,证件照随拍,1131,4.6,"['证件照', '拍照', '照相', '美图']",10.16M
1657,5c26cf1bb031602c92eaa62f,63,3.8万,483,播客管理AntennaPod,40,4.6,"['播客', '音乐电台']",6.62M
1658,5c26cf1cb031602c92eaa630,42,3.8万,61,华夏银行,16,3.4,"['银行', '华夏', '移动', '业务', '缴费']",42.66M
1659,5c26cf1db031602c92eaa631,175,3.8万,1123,ARCore,20,4.0,"['AR', '增强显示']",17.85M
1660,5c26cf20b031602c92eaa632,9,3.7万,310,手工客,10,4.2,"['DIY', '导购']",28.76M
1661,5c26cf21b031602c92eaa633,216,3.7万,1005,菁优网,143,4.5,"['中学', '小学', '题库', '分析', '答案']",11.37M
1662,5c26cf22b031602c92eaa634,434,3.7万,198,UC头条,360,2.4,"['新闻', 'UC']",13.42M
1663,5c26cf23b031602c92eaa635,23,3.7万,115,儿歌多多,13,3.7,"['幼教', '胎教']",38.36M
1664,5c26cf24b031602c92eaa636,346,3.7万,1473,A屏动态壁纸,175,4.7,[],13.31M
1665,5c26cf26b031602c92eaa637,169,3.7万,2469,彩云小译,108,4.6,['词典翻译'],19.64M
1666,5c26cf26b031602c92eaa638,146,3.7万,698,Zone指南针,245,4.2,"['户外', '指南针', '指北针']",1.37M
1667,5c26cf28b031602c92eaa639,62,3.7万,305,在行一点,29,3.3,"['问答', '社区']",32.14M
1668,5c26cf29b031602c92eaa63a,77,3.7万,508,毒舌电影,23,3.9,"['影评', '电影', '找电影']",16.04M
1669,5c26cf2bb031602c92eaa63b,223,3.7万,226,智学网,213,1.9,"['考试', '做题', '刷题', '课程', '高中', '初中']",72.74M
1670,5c26cf2cb031602c92eaa63c,40,3.7万,189,周末去哪儿,88,3.1,"['旅游', '趣事', '游玩']",22.10M
1671,5c26cf2eb031602c92eaa63d,301,3.7万,2513,小购物,136,4.6,[],3.65M
1672,5c26cf2fb031602c92eaa63e,33,3.7万,82,新车评,27,3.5,"['汽车', 'yyp', '颜宇鹏']",33.76M
1673,5c26cf30b031602c92eaa63f,27,3.7万,395,InstaSize,49,4.6,"['修图', '滤镜', '图片处理', '照片']",24.57M
1674,5c26cf32b031602c92eaa640,17,3.7万,38,加油广东,7,3.5,['中石化'],32.19M
1675,5c26cf33b031602c92eaa641,178,3.7万,1948,WiFi View,73,4.7,"['实用工具', 'WiFi', 'WiFi密码']",24.56K
1676,5c26cf35b031602c92eaa642,204,3.7万,2601,Anki划词助手,85,4.8,"['英语', '学习', '记忆']",43.27M
1677,5c26cf36b031602c92eaa643,137,3.7万,1872,iTime - 倒计时/倒数日/纪念日,60,4.4,"['倒计时', '记录', '提醒', '倒数日']",7.24M
1678,5c26cf39b031602c92eaa644,51,3.7万,376,次元社,43,2.9,"['二次元', '宅', '腐', '同人', '漫画', '动漫']",24.66M
1679,5c26cf3ab031602c92eaa645,55,3.7万,351,宜家家居指南,19,3.6,['家具'],36.83M
1680,5c26cf3bb031602c92eaa646,38,3.6万,226,书香小说,36,4.0,"['小说', '电子书', '追书']",18.11M
1681,5c26cf3db031602c92eaa647,152,3.6万,2288,看文库 - 百度文库第三方客户端,69,4.4,[],1.92M
1682,5c26cf3eb031602c92eaa648,614,3.6万,3598,ShortcutsX,101,4.7,['xposed'],1.43M
1683,5c26cf3fb031602c92eaa649,11,3.6万,19,12580,9,3.4,"['生活', '购物', '12580', '移动', '运营商']",39.74M
1684,5c26cf40b031602c92eaa64a,171,3.6万,2895,VEditor - 视频音频反转、视频剪辑转Gif,94,4.3,['视频编辑'],20.89M
1685,5c26cf41b031602c92eaa64b,144,3.6万,703,随手记账,145,4.7,"['记账', '财务', '理财']",9.61M
1686,5c26cf42b031602c92eaa64c,86,3.7万,573,壁虎照片恢复,58,3.7,['备份还原'],3.17M
1687,5c26cf43b031602c92eaa64d,1729,3.7万,759,圆周率性能测试,52,4.7,[],53.05K
1688,5c26cf45b031602c92eaa64e,399,3.7万,2629,导航栏扩展模块,38,4.7,"['xposed', '导航栏', '功能扩展', '工具']",1.16M
1689,5c26cf45b031602c92eaa64f,52,3.7万,161,百度高考,238,1.8,"['高考', '百度文库', '题库', '考试']",16.72M
1690,5c26cf48b031602c92eaa650,73,3.6万,540,CAD派客云图,48,4.5,"['CAD', '设计']",36.30M
1691,5c26cf49b031602c92eaa651,255,3.6万,789,Candy短信,51,4.5,"['短信', '信息', '彩信']",9.16M
